date,product_category,units_sold,inventory_level,unit_price,promotion_flag,warehouse_dispatch_rate
12-02-2020,Clothing,448.7,1226.2,173.9,False,418.4
18-02-2020,Clothing,1928.3,1215.5,175.15,False,428.7
19-02-2020,Clothing,442.3,1215.8,167.37,False,400.7
22-02-2020,Clothing,432.7,1211.2,171.62,False,450.6
29-02-2020,Clothing,472.8,1203.2,171.79,False,463.7
05-03-2020,Clothing,405.3,1237.4,167.91,False,399.5
07-03-2020,Clothing,680.2,1293.5,167.61,True,702.8
08-03-2020,Clothing,357.9,1283.3,166.71,False,343.6
13-03-2020,Clothing,451.0,1232.3,169.5,False,466.3
16-03-2020,Clothing,394.9,1244.5,173.85,False,377.5
28-03-2020,Clothing,404.4,1272.3,170.33,False,370.9
31-03-2020,Clothing,370.4,822.9,172.83,False,357.4
11-04-2020,Clothing,446.7,981.4,176.87,False,407.9
23-04-2020,Clothing,433.6,1279.9,170.41,False,399.7
29-04-2020,Clothing,382.8,1305.4,163.85,False,381.1
12-05-2020,Clothing,346.4,1331.1,167.78,False,325.9
20-05-2020,Clothing,409.0,1292.6,164.38,False,420.6
30-05-2020,Clothing,385.5,1312.2,171.06,False,372.3
10-06-2020,Clothing,377.9,1308.0,167.46,False,360.9
25-06-2020,Clothing,398.0,1316.3,180.56,False,373.2
15-07-2020,Clothing,388.2,1305.0,168.45,False,402.2
24-07-2020,Clothing,502.0,1248.7,169.05,False,522.5
04-08-2020,Clothing,366.6,1278.6,164.1,False,350.5
17-08-2020,Clothing,379.1,1258.3,176.81,False,395.4
18-08-2020,Clothing,400.6,1250.9,170.3,False,377.5
21-08-2020,Clothing,436.6,1243.7,171.0,False,437.2
24-08-2020,Clothing,387.8,1257.1,171.46,False,392.0
06-09-2020,Clothing,336.6,1283.2,170.61,False,346.1
15-09-2020,Clothing,428.7,1237.0,172.32,False,435.9
21-09-2020,Clothing,401.5,1235.7,167.9,False,397.7
24-09-2020,Clothing,471.9,1197.9,168.69,False,427.1
03-10-2020,Clothing,391.2,1238.5,174.34,False,371.8
13-10-2020,Clothing,429.2,1228.2,161.41,False,420.3
18-10-2020,Clothing,491.8,1223.6,170.85,False,448.8
24-10-2020,Clothing,443.2,1235.3,175.8,False,407.6
29-10-2020,Clothing,447.5,1227.0,171.2,False,459.9
02-11-2020,Clothing,602.3,1247.2,170.13,True,565.8
14-11-2020,Clothing,646.6,1244.6,166.21,True,666.9
15-11-2020,Clothing,462.9,1258.5,173.61,False,474.1
17-11-2020,Clothing,451.1,1262.4,172.03,False,430.2
19-11-2020,Clothing,1417.0,1250.3,171.75,False,480.2
12-12-2020,Clothing,436.0,1252.9,173.65,False,409.3
15-12-2020,Clothing,426.1,1268.9,167.71,False,385.3
21-12-2020,Clothing,411.8,1281.3,164.85,False,383.1
29-12-2020,Clothing,474.3,1256.9,168.11,False,451.5
30-12-2020,Clothing,452.0,1265.2,170.71,False,466.0
08-01-2021,Clothing,479.9,1260.4,168.31,False,456.1
10-01-2021,Clothing,517.1,1274.3,169.48,True,502.8
23-01-2021,Clothing,573.7,1009.6,164.9,True,599.7
24-01-2021,Clothing,462.2,1008.3,173.34,False,422.8
26-01-2021,Clothing,385.5,1304.6,167.2,False,381.0
15-02-2021,Clothing,415.3,1262.5,167.85,False,384.3
23-02-2021,Clothing,621.8,1282.3,171.01,True,630.1
27-02-2021,Clothing,473.4,1274.4,170.25,False,446.1
03-03-2021,Clothing,449.4,1269.5,172.05,False,440.1
04-03-2021,Clothing,441.4,1284.2,165.86,False,415.6
12-03-2021,Clothing,454.7,1278.7,174.24,False,471.6
13-03-2021,Clothing,436.2,1284.2,175.19,False,445.6
17-03-2021,Clothing,376.7,1295.4,170.77,False,384.0
26-03-2021,Clothing,456.8,1275.7,170.21,False,429.6
19-04-2021,Clothing,388.6,1322.2,170.34,False,405.2
01-05-2021,Clothing,405.8,1295.7,169.78,False,376.3
02-05-2021,Clothing,382.0,1310.0,171.87,False,350.2
01-06-2021,Clothing,387.9,1309.1,171.65,False,351.7
03-06-2021,Clothing,661.2,1295.7,165.59,True,613.1
01-07-2021,Clothing,426.3,1288.8,164.04,False,440.9
11-07-2021,Clothing,723.5,1305.0,165.13,True,657.9
21-07-2021,Clothing,381.2,1305.3,169.35,False,363.7
29-07-2021,Clothing,468.3,1283.6,165.83,False,457.3
21-08-2021,Clothing,467.4,1265.2,166.36,False,430.2
07-09-2021,Clothing,466.0,1287.4,168.43,False,456.4
20-09-2021,Clothing,400.0,1344.4,173.85,False,412.8
27-09-2021,Clothing,463.0,1333.1,172.13,False,421.5
19-10-2021,Clothing,485.9,1312.2,170.41,False,495.5
27-10-2021,Clothing,480.6,1327.1,172.1,False,433.8
30-10-2021,Clothing,505.0,1317.8,170.91,False,519.0
03-12-2021,Clothing,754.7,1289.0,168.56,True,769.5
07-12-2021,Clothing,509.2,1284.6,166.05,False,481.8
09-12-2021,Clothing,616.2,1324.5,172.77,True,585.4
11-12-2021,Clothing,506.4,1305.1,170.38,False,512.8
20-12-2021,Clothing,445.2,1334.4,168.38,False,465.2
23-12-2021,Clothing,526.3,1302.7,166.0,False,496.3
28-12-2021,Clothing,447.1,1322.2,168.26,False,422.1
03-01-2022,Clothing,512.5,1296.8,162.38,False,530.9
09-01-2022,Clothing,489.5,1335.9,167.08,False,478.9
30-01-2022,Clothing,484.6,1338.5,174.98,False,470.9
31-01-2022,Clothing,419.2,1353.0,171.59,False,404.5
03-02-2022,Clothing,446.1,1352.4,173.82,False,413.0
06-02-2022,Clothing,505.0,1337.1,174.04,False,504.6
12-02-2022,Clothing,442.9,1330.0,169.11,False,444.2
17-02-2022,Clothing,483.5,1307.1,166.72,False,489.9
19-02-2022,Clothing,467.2,1309.0,167.9,False,431.6
21-02-2022,Clothing,432.3,1316.2,176.57,False,402.7
05-03-2022,Clothing,431.3,1330.3,169.48,False,390.1
10-03-2022,Clothing,485.3,1318.6,170.28,False,487.6
14-03-2022,Clothing,400.1,1347.5,170.73,False,399.9
17-03-2022,Clothing,490.3,1327.3,171.91,False,479.7
19-03-2022,Clothing,448.4,1339.9,168.28,False,445.3
26-03-2022,Clothing,486.0,1324.4,171.47,False,489.0
28-03-2022,Clothing,423.3,1343.5,170.6,False,421.0
07-04-2022,Clothing,670.2,1347.8,171.69,True,6787.0
11-04-2022,Clothing,413.0,1368.0,162.52,False,408.8
26-04-2022,Clothing,404.4,1408.9,166.69,False,421.1
13-05-2022,Clothing,450.3,1422.2,170.03,False,446.1
24-05-2022,Clothing,421.2,1436.4,169.84,False,410.5
02-06-2022,Clothing,418.3,1425.7,175.05,False,434.8
04-06-2022,Clothing,499.5,1337.0,174.89,False,520.0
20-06-2022,Clothing,401.9,1439.6,164.58,False,417.7
30-06-2022,Clothing,450.4,1423.8,174.25,False,461.6
01-07-2022,Clothing,460.3,1423.5,167.09,False,451.4
24-07-2022,Clothing,445.6,940.0,172.43,False,430.3
27-07-2022,Clothing,443.2,929.8,166.03,False,431.9
30-07-2022,Clothing,455.2,1413.1,171.34,False,467.2
01-08-2022,Clothing,397.5,1425.9,171.1,False,417.4
10-08-2022,Clothing,448.6,989.8,168.69,False,418.8
11-08-2022,Clothing,490.8,980.9,173.24,False,459.2
12-08-2022,Clothing,516.3,1402.4,173.6,False,480.6
14-08-2022,Clothing,423.5,1435.3,173.58,False,439.9
17-08-2022,Clothing,471.3,1428.0,169.03,False,433.0
01-09-2022,Clothing,507.8,1386.0,165.71,False,522.2
04-09-2022,Clothing,445.5,1396.2,167.32,False,452.8
11-09-2022,Clothing,518.1,1342.3,179.74,False,513.6
19-09-2022,Clothing,467.8,1361.2,167.3,False,445.1
23-09-2022,Clothing,529.2,1335.8,170.78,False,516.1
28-09-2022,Clothing,449.3,1363.6,168.67,False,430.8
01-10-2022,Clothing,504.3,1343.6,170.38,False,495.2
05-10-2022,Clothing,514.6,1356.2,169.88,False,532.9
07-10-2022,Clothing,503.8,1352.2,167.98,False,457.8
12-10-2022,Clothing,491.8,1345.8,169.0,False,500.3
14-10-2022,Clothing,539.8,1326.0,169.62,False,529.7
03-11-2022,Clothing,541.6,808.5,175.59,False,494.3
05-11-2022,Clothing,509.0,1366.6,165.25,False,500.2
09-11-2022,Clothing,537.7,1369.8,172.04,False,539.4
01-12-2022,Clothing,504.3,1401.3,167.61,False,482.7
09-12-2022,Clothing,567.4,1375.3,172.58,False,555.1
27-12-2022,Clothing,642.2,1374.2,171.12,True,591.0
02-01-2023,Clothing,467.6,1383.6,165.74,False,475.6
01-01-2020,Electronics,177.1,528.9,46.33,False,178.1
03-01-2020,Electronics,196.4,510.5,46.62,False,181.6
04-01-2020,Electronics,192.1,512.0,45.59,False,198.1
06-01-2020,Electronics,198.2,527.3,46.55,True,206.4
09-01-2020,Electronics,201.4,519.1,46.02,False,181.5
13-01-2020,Electronics,165.3,537.3,47.82,False,159.0
14-01-2020,Electronics,158.9,533.8,48.03,False,146.2
17-01-2020,Electronics,226.8,519.8,47.96,False,237.7
19-01-2020,Electronics,207.5,533.8,46.71,False,188.3
20-01-2020,Electronics,178.9,535.9,45.7,False,165.8
21-01-2020,Electronics,179.5,535.0,46.59,False,162.4
26-01-2020,Electronics,174.8,524.9,48.16,False,166.1
27-01-2020,Electronics,197.4,519.4,46.8,False,187.8
29-01-2020,Electronics,206.2,520.1,46.57,False,208.5
30-01-2020,Electronics,247.0,519.0,46.91,False,227.4
31-01-2020,Electronics,224.4,523.3,46.54,False,220.4
01-02-2020,Electronics,234.7,521.4,46.92,False,212.2
02-02-2020,Electronics,185.8,530.1,46.81,False,180.2
03-02-2020,Electronics,283.8,531.9,47.61,True,288.2
04-02-2020,Electronics,188.3,537.5,46.89,False,178.9
06-02-2020,Electronics,313.3,546.2,46.78,True,325.6
08-02-2020,Electronics,246.1,528.0,48.02,False,248.1
09-02-2020,Electronics,213.9,411.4,47.43,False,207.5
10-02-2020,Electronics,560.8,416.2,48.25,False,206.5
11-02-2020,Electronics,112.8,527.1,46.39,False,102.2
12-02-2020,Electronics,181.0,543.1,47.98,False,173.9
13-02-2020,Electronics,232.6,255.4,47.42,False,13.7
16-02-2020,Electronics,351.9,543.0,48.46,True,356.2
17-02-2020,Electronics,204.6,550.2,46.43,False,209.8
18-02-2020,Electronics,236.5,542.0,47.29,False,234.4
19-02-2020,Electronics,240.0,540.4,47.51,False,249.1
20-02-2020,Electronics,259.8,533.4,46.53,False,256.8
21-02-2020,Electronics,267.3,532.1,46.37,False,262.3
22-02-2020,Electronics,250.1,544.2,47.88,False,252.6
23-02-2020,Electronics,226.6,541.2,48.64,False,225.0
24-02-2020,Electronics,201.5,541.9,47.0,False,208.4
25-02-2020,Electronics,228.0,526.2,47.59,False,232.1
26-02-2020,Electronics,322.1,518.4,47.48,True,315.9
27-02-2020,Electronics,277.6,499.2,47.22,False,279.1
29-02-2020,Electronics,313.7,514.5,46.0,True,302.4
01-03-2020,Electronics,234.7,514.1,46.85,False,223.0
02-03-2020,Electronics,240.5,508.9,46.54,False,246.6
03-03-2020,Electronics,224.1,514.6,46.54,False,204.8
05-03-2020,Electronics,257.6,507.1,46.23,False,233.7
06-03-2020,Electronics,264.8,501.3,47.96,False,266.5
07-03-2020,Electronics,259.4,506.2,46.31,False,269.4
11-03-2020,Electronics,254.9,488.1,48.54,False,254.3
13-03-2020,Electronics,296.1,473.6,47.08,False,269.0
14-03-2020,Electronics,264.4,475.7,45.28,False,261.6
16-03-2020,Electronics,238.8,484.8,45.92,False,246.3
17-03-2020,Electronics,234.5,496.2,47.72,False,243.8
19-03-2020,Electronics,284.9,483.5,45.18,False,282.6
22-03-2020,Electronics,237.7,515.3,47.04,False,242.8
23-03-2020,Electronics,231.7,505.9,45.7,False,225.9
25-03-2020,Electronics,256.6,505.6,47.28,False,251.3
26-03-2020,Electronics,400.9,486.2,46.98,True,391.1
28-03-2020,Electronics,278.8,488.6,45.74,False,270.4
29-03-2020,Electronics,255.2,496.5,48.76,False,250.9
31-03-2020,Electronics,240.6,498.9,46.42,False,248.1
01-04-2020,Electronics,260.4,496.2,46.3,False,255.4
02-04-2020,Electronics,274.4,486.8,47.71,False,248.8
04-04-2020,Electronics,414.7,478.4,45.32,True,413.1
05-04-2020,Electronics,259.5,488.6,45.74,False,238.3
06-04-2020,Electronics,232.6,506.3,46.2,False,240.0
08-04-2020,Electronics,252.4,495.5,47.29,False,235.9
09-04-2020,Electronics,285.8,484.9,45.0,False,291.5
11-04-2020,Electronics,257.3,489.7,45.2,False,263.7
13-04-2020,Electronics,229.8,499.2,47.06,False,2181.0
14-04-2020,Electronics,255.8,491.8,47.1,False,242.2
16-04-2020,Electronics,299.2,478.3,45.74,False,276.1
17-04-2020,Electronics,280.9,489.1,46.54,False,263.0
18-04-2020,Electronics,268.4,489.7,46.65,False,255.8
19-04-2020,Electronics,251.9,494.4,46.08,False,237.2
20-04-2020,Electronics,245.6,496.6,46.39,False,236.5
23-04-2020,Electronics,281.0,494.0,47.5,False,275.7
24-04-2020,Electronics,284.0,493.5,45.21,False,262.9
26-04-2020,Electronics,239.5,494.5,47.3,False,224.7
27-04-2020,Electronics,250.5,491.3,45.02,False,252.8
28-04-2020,Electronics,232.4,499.9,46.61,False,224.9
29-04-2020,Electronics,247.4,500.1,47.63,False,257.7
30-04-2020,Electronics,283.0,487.9,45.77,False,258.3
01-05-2020,Electronics,171.0,518.7,48.03,False,173.1
03-05-2020,Electronics,388.0,491.7,46.9,True,362.6
05-05-2020,Electronics,236.8,499.0,46.38,False,232.7
06-05-2020,Electronics,266.2,535.1,47.69,False,242.1
07-05-2020,Electronics,275.4,494.3,46.76,False,266.9
11-05-2020,Electronics,161.4,520.2,45.66,False,154.7
11-05-2020,Electronics,226.5,513.4,47.9,False,237.6
13-05-2020,Electronics,228.8,522.4,46.44,False,212.2
17-05-2020,Electronics,237.9,528.1,45.46,False,247.7
18-05-2020,Electronics,211.6,541.7,47.88,False,197.2
19-05-2020,Electronics,228.6,537.6,45.93,False,217.3
23-05-2020,Electronics,246.1,537.0,45.98,False,236.0
24-05-2020,Electronics,225.3,541.4,47.22,False,211.0
25-05-2020,Electronics,284.3,545.2,46.53,True,263.5
26-05-2020,Electronics,214.4,540.1,46.02,False,224.1
27-05-2020,Electronics,220.5,547.6,48.83,False,203.1
28-05-2020,Electronics,256.3,541.2,46.02,False,268.4
29-05-2020,Electronics,241.2,543.9,47.75,False,220.7
30-05-2020,Electronics,243.2,543.1,46.53,False,248.5
31-05-2020,Electronics,229.2,549.8,47.55,False,217.0
04-06-2020,Electronics,257.5,541.1,46.61,False,242.1
06-06-2020,Electronics,248.7,538.3,46.75,False,260.4
07-06-2020,Electronics,204.9,555.4,46.86,False,202.8
10-06-2020,Electronics,207.1,567.1,48.09,False,214.7
11-06-2020,Electronics,247.2,551.0,47.46,False,225.7
13-06-2020,Electronics,223.6,564.7,48.57,False,201.9
14-06-2020,Electronics,213.6,560.2,47.13,False,204.7
15-06-2020,Electronics,180.9,567.5,47.43,False,181.0
16-06-2020,Electronics,268.4,569.4,47.07,True,258.0
17-06-2020,Electronics,206.7,554.9,47.34,False,209.0
18-06-2020,Electronics,236.6,544.0,44.9,False,228.1
19-06-2020,Electronics,237.5,546.8,46.18,False,233.5
22-06-2020,Electronics,183.1,552.9,46.08,False,176.2
23-06-2020,Electronics,198.6,552.7,48.56,False,186.0
25-06-2020,Electronics,212.7,547.7,45.45,False,213.3
26-06-2020,Electronics,237.6,541.7,45.57,False,220.7
27-06-2020,Electronics,210.3,555.9,46.79,False,1902.0
28-06-2020,Electronics,195.8,566.0,45.42,False,204.6
29-06-2020,Electronics,179.8,572.6,47.43,False,166.1
30-06-2020,Electronics,193.4,570.9,45.55,False,176.9
03-07-2020,Electronics,208.1,546.0,46.26,False,210.0
04-07-2020,Electronics,236.2,505.8,47.17,False,231.1
04-07-2020,Electronics,215.2,542.2,47.11,False,211.9
05-07-2020,Electronics,181.0,557.1,48.74,False,178.4
07-07-2020,Electronics,175.4,548.3,47.05,False,162.1
09-07-2020,Electronics,310.9,519.8,46.33,True,298.5
12-07-2020,Electronics,197.7,543.2,46.25,False,181.0
12-07-2020,Electronics,156.2,360.0,46.12,False,155.9
13-07-2020,Electronics,140.4,566.3,47.12,False,131.3
14-07-2020,Electronics,171.3,552.4,45.82,False,164.4
15-07-2020,Electronics,193.7,536.4,46.11,False,174.4
16-07-2020,Electronics,204.5,543.6,48.65,False,200.6
18-07-2020,Electronics,202.5,536.4,47.05,False,198.0
19-07-2020,Electronics,208.5,554.8,45.41,True,218.4
20-07-2020,Electronics,138.7,559.7,48.16,False,143.8
22-07-2020,Electronics,184.5,540.9,47.76,False,167.9
23-07-2020,Electronics,276.4,537.5,46.28,True,266.1
24-07-2020,Electronics,207.9,535.0,45.78,False,197.3
25-07-2020,Electronics,179.5,547.3,46.01,False,167.0
27-07-2020,Electronics,133.6,557.6,47.13,False,127.4
28-07-2020,Electronics,146.2,556.8,47.63,False,137.4
29-07-2020,Electronics,175.2,549.7,47.64,False,177.8
30-07-2020,Electronics,185.0,552.2,45.3,False,171.5
31-07-2020,Electronics,314.6,547.3,46.82,True,315.5
01-08-2020,Electronics,192.7,516.5,46.74,False,176.3
02-08-2020,Electronics,147.4,556.0,48.36,False,145.8
03-08-2020,Electronics,228.1,508.2,45.66,False,238.3
05-08-2020,Electronics,168.4,551.2,47.8,False,157.0
06-08-2020,Electronics,204.1,564.5,45.95,False,190.3
07-08-2020,Electronics,204.1,537.8,45.07,False,186.2
08-08-2020,Electronics,168.3,552.2,45.98,False,152.7
09-08-2020,Electronics,144.8,551.0,45.23,False,151.9
11-08-2020,Electronics,203.8,543.6,46.42,True,199.6
12-08-2020,Electronics,163.2,542.7,46.9,False,150.1
14-08-2020,Electronics,179.1,527.9,47.68,False,174.2
15-08-2020,Electronics,172.4,526.4,45.23,False,175.5
16-08-2020,Electronics,140.1,542.6,47.59,False,139.6
17-08-2020,Electronics,121.1,555.7,47.18,False,112.6
18-08-2020,Electronics,141.2,556.0,46.6,False,140.6
19-08-2020,Electronics,151.5,549.0,47.67,False,141.9
21-08-2020,Electronics,186.8,545.9,47.02,False,182.7
22-08-2020,Electronics,171.8,546.7,44.54,False,156.3
23-08-2020,Electronics,132.7,556.8,46.57,False,125.9
24-08-2020,Electronics,116.2,557.0,45.73,False,107.0
27-08-2020,Electronics,145.3,551.6,47.49,False,130.9
28-08-2020,Electronics,183.4,542.4,47.69,False,171.0
29-08-2020,Electronics,191.2,553.7,47.5,True,196.4
30-08-2020,Electronics,140.0,563.4,47.21,False,128.9
01-09-2020,Electronics,135.8,572.2,48.22,False,129.3
03-09-2020,Electronics,401.9,557.9,46.34,False,168.1
03-09-2020,Electronics,243.1,510.0,45.98,False,232.4
05-09-2020,Electronics,150.1,563.9,46.48,False,147.8
06-09-2020,Electronics,223.4,559.4,46.23,False,217.1
06-09-2020,Electronics,126.5,563.5,47.14,False,131.9
07-09-2020,Electronics,112.5,566.4,47.34,False,113.2
08-09-2020,Electronics,123.8,563.1,46.34,False,117.7
09-09-2020,Electronics,139.7,562.5,45.52,False,142.5
10-09-2020,Electronics,169.4,558.6,45.55,False,161.2
12-09-2020,Electronics,138.8,560.1,47.27,False,130.8
13-09-2020,Electronics,126.4,562.2,47.37,False,120.9
14-09-2020,Electronics,118.9,558.4,45.76,False,116.0
15-09-2020,Electronics,130.3,554.5,47.41,False,123.0
16-09-2020,Electronics,145.8,552.1,46.77,False,148.3
17-09-2020,Electronics,138.5,554.5,45.75,False,133.2
18-09-2020,Electronics,227.9,538.2,47.55,True,237.5
20-09-2020,Electronics,125.9,550.7,47.25,False,128.8
21-09-2020,Electronics,105.6,551.7,46.15,False,110.8
22-09-2020,Electronics,119.3,551.3,45.05,False,111.7
23-09-2020,Electronics,130.9,551.0,47.08,False,120.4
24-09-2020,Electronics,163.3,539.6,45.55,False,155.8
25-09-2020,Electronics,161.4,535.2,45.67,False,159.7
27-09-2020,Electronics,130.3,541.2,45.31,False,131.8
29-09-2020,Electronics,122.5,543.2,46.75,False,113.3
30-09-2020,Electronics,146.4,532.4,46.83,False,134.9
01-10-2020,Electronics,150.8,530.0,48.29,False,147.8
01-10-2020,Electronics,212.6,518.5,47.02,False,191.5
02-10-2020,Electronics,157.5,526.4,47.95,False,162.4
04-10-2020,Electronics,135.3,525.9,48.03,False,137.5
05-10-2020,Electronics,233.4,513.8,47.29,False,237.9
07-10-2020,Electronics,323.7,532.0,46.79,True,326.3
08-10-2020,Electronics,155.9,504.4,45.13,False,142.4
09-10-2020,Electronics,171.6,496.6,46.45,False,180.0
10-10-2020,Electronics,148.9,493.1,46.63,False,146.3
11-10-2020,Electronics,132.6,501.9,46.88,False,137.7
13-10-2020,Electronics,105.1,516.8,45.21,False,95.3
14-10-2020,Electronics,149.4,505.2,45.86,False,155.7
15-10-2020,Electronics,165.9,493.9,45.0,False,155.6
17-10-2020,Electronics,166.1,489.8,46.22,False,172.3
18-10-2020,Electronics,120.4,514.5,45.52,False,125.7
19-10-2020,Electronics,112.5,514.2,47.14,False,114.3
20-10-2020,Electronics,133.4,511.3,46.27,False,136.9
21-10-2020,Electronics,162.8,494.7,46.52,False,162.6
22-10-2020,Electronics,164.3,488.4,46.56,False,160.9
23-10-2020,Electronics,187.6,478.7,47.23,False,174.9
24-10-2020,Electronics,149.9,493.5,46.49,False,140.9
25-10-2020,Electronics,137.9,499.9,47.36,False,142.7
26-10-2020,Electronics,119.2,506.9,46.52,False,120.4
28-10-2020,Electronics,150.4,493.9,46.1,False,138.7
29-10-2020,Electronics,178.5,480.9,44.97,False,164.7
31-10-2020,Electronics,232.2,503.7,48.41,True,212.7
01-11-2020,Electronics,154.1,509.8,46.63,False,146.3
01-11-2020,Electronics,207.1,521.9,46.94,False,194.0
03-11-2020,Electronics,115.9,519.8,47.05,False,120.9
04-11-2020,Electronics,146.0,523.7,45.69,False,152.2
06-11-2020,Electronics,194.2,515.3,46.58,False,186.4
07-11-2020,Electronics,177.7,541.0,47.34,False,174.2
08-11-2020,Electronics,187.6,528.2,46.88,True,172.2
09-11-2020,Electronics,125.4,525.4,45.45,False,128.1
10-11-2020,Electronics,168.2,511.4,46.87,False,157.3
11-11-2020,Electronics,152.6,516.1,46.91,False,158.9
12-11-2020,Electronics,172.3,511.5,46.1,False,167.0
13-11-2020,Electronics,189.6,513.3,47.65,False,180.9
14-11-2020,Electronics,180.0,518.6,47.2,False,175.9
15-11-2020,Electronics,216.8,527.6,47.86,True,220.3
16-11-2020,Electronics,129.1,535.3,47.8,False,127.5
17-11-2020,Electronics,182.5,544.3,47.72,True,170.3
19-11-2020,Electronics,186.9,531.0,47.07,False,184.0
21-11-2020,Electronics,193.0,515.0,48.02,False,195.3
23-11-2020,Electronics,143.6,531.1,45.58,False,136.8
24-11-2020,Electronics,149.6,544.3,46.28,False,143.8
26-11-2020,Electronics,187.9,538.1,46.87,False,177.8
28-11-2020,Electronics,192.0,530.8,45.63,False,190.1
29-11-2020,Electronics,151.9,551.5,45.6,False,142.2
30-11-2020,Electronics,158.5,555.3,45.06,False,144.8
01-12-2020,Electronics,145.3,560.9,48.09,False,146.5
03-12-2020,Electronics,202.2,532.5,46.18,False,186.2
04-12-2020,Electronics,255.2,491.2,45.81,False,253.3
05-12-2020,Electronics,185.8,349.9,47.24,False,171.8
05-12-2020,Electronics,217.2,516.6,45.08,False,196.7
06-12-2020,Electronics,257.9,550.2,46.7,False,255.4
06-12-2020,Electronics,160.8,356.4,47.69,False,22.7
09-12-2020,Electronics,184.7,516.8,47.81,False,175.5
10-12-2020,Electronics,217.0,515.3,46.74,False,2215.0
10-12-2020,Electronics,102.2,514.4,46.77,False,98.4
11-12-2020,Electronics,227.0,513.1,48.08,False,225.4
12-12-2020,Electronics,317.5,512.6,47.64,True,291.4
15-12-2020,Electronics,199.5,526.0,49.16,False,181.4
16-12-2020,Electronics,300.4,523.8,47.79,True,283.9
18-12-2020,Electronics,227.3,513.4,45.33,False,2059.0
19-12-2020,Electronics,216.2,514.0,46.41,False,219.0
20-12-2020,Electronics,169.9,534.6,47.7,False,166.5
21-12-2020,Electronics,182.4,535.3,46.9,False,186.4
23-12-2020,Electronics,201.3,545.3,47.59,False,195.4
24-12-2020,Electronics,238.0,542.2,45.33,False,215.2
25-12-2020,Electronics,248.4,546.2,46.16,False,231.8
27-12-2020,Electronics,206.3,559.8,46.43,False,205.2
28-12-2020,Electronics,184.3,577.9,47.14,False,181.0
30-12-2020,Electronics,220.2,560.7,48.56,False,200.0
31-12-2020,Electronics,246.5,548.5,48.31,False,248.2
01-01-2021,Electronics,241.4,551.1,46.48,False,249.1
02-01-2021,Electronics,280.0,562.3,46.76,True,287.3
04-01-2021,Electronics,184.0,574.5,45.58,False,170.6
04-01-2021,Electronics,322.5,452.4,46.48,False,303.2
06-01-2021,Electronics,247.9,548.3,46.85,False,250.3
09-01-2021,Electronics,228.9,558.5,47.39,False,223.4
10-01-2021,Electronics,235.6,559.3,47.47,False,245.2
11-01-2021,Electronics,210.4,574.0,47.52,False,192.9
12-01-2021,Electronics,222.6,570.0,47.88,False,220.3
13-01-2021,Electronics,248.4,555.2,45.85,False,257.9
14-01-2021,Electronics,259.7,549.0,47.33,False,246.9
15-01-2021,Electronics,263.3,547.1,45.75,False,276.1
16-01-2021,Electronics,243.8,544.0,47.03,False,228.4
19-01-2021,Electronics,225.6,552.1,46.89,False,211.7
20-01-2021,Electronics,246.0,546.9,48.39,False,239.6
22-01-2021,Electronics,274.5,545.0,45.95,False,284.6
23-01-2021,Electronics,264.8,545.1,46.57,False,249.6
24-01-2021,Electronics,312.7,546.1,46.48,True,286.8
26-01-2021,Electronics,232.3,557.2,46.3,False,227.0
27-01-2021,Electronics,239.9,554.9,46.87,False,216.7
29-01-2021,Electronics,285.1,539.9,45.91,False,295.7
30-01-2021,Electronics,277.1,545.3,47.18,False,263.8
31-01-2021,Electronics,266.9,558.8,46.96,False,262.8
01-02-2021,Electronics,249.2,563.0,47.55,False,258.1
02-02-2021,Electronics,243.3,565.8,46.87,False,247.1
03-02-2021,Electronics,395.0,508.7,46.07,True,369.5
05-02-2021,Electronics,297.6,539.6,46.67,False,277.2
06-02-2021,Electronics,262.1,523.3,46.64,False,269.4
06-02-2021,Electronics,281.6,548.7,46.42,False,269.2
08-02-2021,Electronics,1029.1,546.7,46.35,False,2424.0
09-02-2021,Electronics,244.5,545.5,46.93,False,223.0
10-02-2021,Electronics,280.6,541.4,47.96,False,293.4
11-02-2021,Electronics,176.0,424.8,46.28,False,180.4
13-02-2021,Electronics,468.9,530.5,45.75,True,472.9
14-02-2021,Electronics,257.5,544.1,45.91,False,264.6
15-02-2021,Electronics,237.1,547.1,46.57,False,244.7
16-02-2021,Electronics,389.1,529.1,47.1,True,358.7
17-02-2021,Electronics,289.6,520.0,47.34,False,271.3
18-02-2021,Electronics,297.9,520.2,46.01,False,311.6
20-02-2021,Electronics,299.9,508.3,48.05,False,276.1
21-02-2021,Electronics,243.8,522.9,45.94,False,244.4
22-02-2021,Electronics,252.9,514.8,46.81,False,245.6
23-02-2021,Electronics,251.2,514.1,47.59,False,236.4
25-02-2021,Electronics,300.4,490.9,46.13,False,302.5
26-02-2021,Electronics,302.2,496.3,47.04,False,284.8
27-02-2021,Electronics,297.1,491.5,45.65,False,307.5
01-03-2021,Electronics,265.7,507.7,47.84,False,270.8
03-03-2021,Electronics,288.7,498.8,46.0,False,301.5
05-03-2021,Electronics,329.1,483.0,46.23,False,305.5
06-03-2021,Electronics,304.9,489.6,46.57,False,275.8
07-03-2021,Electronics,289.7,497.3,46.47,False,296.5
09-03-2021,Electronics,267.9,501.7,46.71,False,258.2
10-03-2021,Electronics,303.4,489.0,46.44,False,284.3
